Id,Name,StageName,Owner,Property_Address,Property_City,Property_State,Property_Zip,current_category,franchise_type,suggested_category,distance_ft,nearest_fiber_addr,nearest_fdh,via_optk,change_type,geocode_note
006WR00000wkBUTYA2,5512 S. Hyde Park Boulevard,Prospects,Brett Spivey,5513 S. Hyde Park Boulevard,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2285072.7,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5513 S HYDE PARK BLVD, CHICAGO, IL, 60637"
006WR00000wkBUUYA2,5524-5526 S. Everett Avenue,Prospects,Brett Spivey,5524-5526 S. Everett Avenue,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2285413.1,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5526 S EVERETT AVE, CHICAGO, IL, 60637"
006WR00000wkBUVYA2,5528-5532 S. Everett Avenue,Prospects,Brett Spivey,5528-5532 S. Everett Avenue,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2285412.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5532 S EVERETT AVE, CHICAGO, IL, 60637"
006WR00000wkBUWYA2,5528 S. Cornell Avenue,Prospects,Brett Spivey,5529 S. Cornell Avenue,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2284675.3,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5529 S CORNELL AVE, CHICAGO, IL, 60637"
006WR00000wkBUXYA2,5532 S. Kimbark Avenue,Prospects,Brett Spivey,5533 S. Kimbark Avenue,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2282084.9,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5533 S KIMBARK AVE, CHICAGO, IL, 60637"
006WR00000wkBUYYA2,5533 S. Blackstone,Prospects,Brett Spivey,5534 S. Blackstone,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2283290.1,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5534 S BLACKSTONE AVE, CHICAGO, IL, 60637"
006WR00000wkBUZYA2,5535 S. Kimbark Avenue,Prospects,Brett Spivey,5536 S. Kimbark Avenue,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2282042.7,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5536 S KIMBARK AVE, CHICAGO, IL, 60637"
006WR00000wkBUaYAM,5557-59 S. University Avenue,Prospects,Brett Spivey,"5557-59 South University Avenue, Chicago, IL, USA",Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2281202.4,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5557 S UNIVERSITY AVE, CHICAGO, IL, 60637"
006WR00000wkBUbYAM,5623 S. Dorchester,Prospects,Brett Spivey,5624 S. Dorchester,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2282913.8,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5624 S DORCHESTER AVE, CHICAGO, IL, 60637"
006WR00000wkBUcYAM,Bexley at Left Bank II Apartments,Prospects,Chuck McNeely,"599 Harrold St, Fort Worth, TX, USA",Fort Worth,TX,76107,,In-Franchise,Cat 3,37328.8,6216 TEN MILE BRIDGE RD FORT WORTH TX 76179,FDH06,,fill_blank,"599 HARROLD ST, FORT WORTH, TX, 76107"
006WR00000wkBUdYAM,5700 S. Blackstone,Prospects,Brett Spivey,5701 S. Blackstone,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2283310.2,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5701 S BLACKSTONE AVE, CHICAGO, IL, 60637"
006WR00000wkBUeYAM,Riviera park Apartments,Prospects,Marty Samuels,"125 S Dobson Rd, Chandler, AZ 85224, USA",Chandler,AZ,85224,,In-Franchise,Cat 3,18145.0,3069 N ELLIS ST CHANDLER AZ 85224,FDH33,,fill_blank,"125 S DOBSON RD, CHANDLER, AZ, 85224"
006WR00000wkBUfYAM,5706-10 S. Blackstone Ave,Prospects,Brett Spivey,5706-10 S. Blackstone Ave,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2283267.3,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5706 S BLACKSTONE AVE, CHICAGO, IL, 60637"
006WR00000wkBUgYAM,Axis Waterfront Apartments,Prospects,Chuck McNeely,"5301 Overton Ridge Blvd, Fort Worth, TX, USA",Fort Worth,TX,76132,,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBUhYAM,5715-5725 S. Kimbark Avenue,Prospects,Brett Spivey,5715-5725 S. Kimbark Avenue,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2282058.9,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5725 S KIMBARK AVE, CHICAGO, IL, 60637"
006WR00000wkBUiYAM,918 E. Hyde Park Boulevard,Prospects,Brett Spivey,919 E. Hyde Park Boulevard,Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2279925.9,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"919 E HYDE PARK BLVD, CHICAGO, IL, 60615"
006WR00000wkBUjYAM,925 E. 46th Street Apartments,Prospects,Brett Spivey,926 E. 46th Street,Chicago,IL,60653,Cat 3,In-Franchise,Cat 3,2280225.1,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"926 E 46TH ST, CHICAGO, IL, 60653"
006WR00000wkBUkYAM,Algonquin Apartments,Prospects,Brett Spivey,606 E Hyde Park Blvd,Chicago,IL,60615,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBUlYAM,City Hyde Park,Prospects,Brett Spivey,5105 S Harper Ave,Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2283763.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5105 S HARPER AVE, CHICAGO, IL, 60615"
006WR00000wkBUmYAM,Ascend at Chisholm Trail Apartments,Prospects,Chuck McNeely,"9701 Theo Loop, Troy, TX, USA",Troy,TX,76579,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBUnYAM,Cloisters,Prospects,Brett Spivey,5801 S Dorchester Ave,Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2282931.2,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5801 S DORCHESTER AVE, CHICAGO, IL, 60637"
006WR00000wkBUoYAM,Cornell Terrace,Prospects,Brett Spivey,5430 S Cornell Ave,Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2284652.9,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5430 S CORNELL AVE, CHICAGO, IL, 60615"
006WR00000wkBUpYAM,Marland Place,Prospects,Chuck McNeely,"1810 Marlandwood Rd, Temple, TX, USA",Temple,TX,76502,Cat 3,In-Franchise,Cat 3,65125.5,1160 JACKRABBIT RD NOLANVILLE TX 76513,FDH04,,no_change,"1810 MARLANDWOOD RD, TEMPLE, TX, 76502"
006WR00000wkBUqYAM,Canfield Apartments,Prospects,Brett Spivey,"105 Traver Rd, Wilton, NY, USA",Gansevoort,NY,12831,Cat 3,In-Franchise,Cat 3,6017227.1,7475 JOHN J PERSHING DR OMAHA NE 68112,FDH19,,no_change,"105 TRAVER RD, GANSEVOORT, NY, 12831"
006WR00000wkBUrYAM,3445 S Rhodes Ave,Prospects,Brett Spivey,"3446 South Rhodes Avenue, Chicago, IL, USA",Chicago,IL,60616,Cat 3,In-Franchise,Cat 3,2277601.1,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"3446 S RHODES AVE, CHICAGO, IL, 60616"
006WR00000wkBUsYAM,Adams Park Apartments,Prospects,Brett Spivey,"6A Weis Road, Albany, NY, USA",Albany,NY,12208,Cat 3,In-Franchise,Cat 3,6006068.3,201 RIVERFRONT DR OMAHA NE 68102,FDH01,Y,no_change,"6A WEIS RD, ALBANY, NY, 12208"
006WR00000wkBUtYAM,Encore Landing Apartment Homes,Prospects,Chuck McNeely,"764 Marlandwood Road, Temple, TX, USA",Temple,TX,76502,Cat 3,In-Franchise,Cat 3,68915.6,1160 JACKRABBIT RD NOLANVILLE TX 76513,FDH04,,no_change,"764 MARLANDWOOD RD, TEMPLE, TX, 76502"
006WR00000wkBUuYAM,3440 S Cottage Grove,Prospects,Brett Spivey,"3441 South Cottage Grove Avenue, Chicago, IL, USA",Chicago,IL,60616,Cat 3,In-Franchise,Cat 3,2278258.4,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"3441 S COTTAGE GROVE AVE, CHICAGO, IL, 60616"
006WR00000wkBUvYAM,Canal Station,Prospects,Brett Spivey,"5450 Leary Ave NW, Seattle, WA, USA",Seattle,WA,98107,Cat 3,In-Franchise,Cat 3,5020167.9,8525 TOBIAS AVE UNIT 124 PANORAMA CITY CA 91402,FB03,,no_change,"5450 LEARY AVE NW, SEATTLE, WA, 98107"
006WR00000wkBUwYAM,1018 E. 54th Street,Prospects,Brett Spivey,"1019 East 54th Street, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2280649.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"1019 E 54TH ST, CHICAGO, IL, 60615"
006WR00000wkBUxYAM,Bristol Park at Eagle Mountain,Prospects,Bill Holick,"3141 Dalhart Dr, Fort Worth, Texas 76179, USA",Fort Worth,TX,76179,Cat 1,In-Franchise,Cat 1,141.7,7201 BOAT CLUB RD FORT WORTH TX 76179,FDH05,,no_change,"3141 DALHART DR, FORT WORTH, TX, 76179"
006WR00000wkBUyYAM,1101 E. Hyde Park Boulevard,Prospects,Brett Spivey,"1102 East Hyde Park Boulevard, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2281291.8,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"1102 E HYDE PARK BLVD, CHICAGO, IL, 60615"
006WR00000wkBUzYAM,1154-56 E. 56th Street,Prospects,Brett Spivey,"1154-56 East 56th Street, Chicago, IL, USA",Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2281294.7,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"1154 E 56TH ST, CHICAGO, IL, 60637"
006WR00000wkBV0YAM,1321 E. 57th St,Prospects,Brett Spivey,"1321 East 57th Street, Chicago, IL, USA",Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2282311.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"1321 E 57TH ST, CHICAGO, IL, 60637"
006WR00000wkBV1YAM,1323 E. 57th St,Prospects,Brett Spivey,"534 East 33rd Place, Chicago, IL, USA",Chicago,IL,60616,Cat 3,In-Franchise,Cat 3,2277674.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"534 E 33RD PL, CHICAGO, IL, 60616"
006WR00000wkBV2YAM,1358 E. 58th Street,Prospects,Brett Spivey,"1359 East 58th Street, Chicago, IL, USA",Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2282640.5,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"1359 E 58TH ST, CHICAGO, IL, 60637"
006WR00000wkBV3YAM,1400 E. 57th Street,Prospects,Brett Spivey,"534 East 33rd Place, Chicago, IL, USA",Chicago,IL,60616,Cat 3,In-Franchise,Cat 3,2277674.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"534 E 33RD PL, CHICAGO, IL, 60616"
006WR00000wkBV4YAM,Amber Court,Prospects,Brett Spivey,"34050 Westchester Terrace, Fremont, CA, USA",Fremont,CA,94555,Cat 3,In-Franchise,Cat 3,1600894.7,22122 ERWIN ST UNIT F321 WOODLAND HILLS CA 91367,FB02,,no_change,"34050 WESTCHESTER TER, FREMONT, CA, 94555"
006WR00000wkBV5YAM,Bridges of San Ramon,Prospects,Brett Spivey,"309 Springfield Drive, San Ramon, CA, USA",San Ramon,CA,94583,Cat 3,In-Franchise,Cat 3,1636040.7,22122 ERWIN ST UNIT F321 WOODLAND HILLS CA 91367,FB02,,no_change,"309 SPRINGFIELD DR, SAN RAMON, CA, 94583"
006WR00000wkBV6YAM,Carlyle,Prospects,Brett Spivey,"4500 Carlyle Court, Santa Clara, CA, USA",Santa Clara,CA,95054,Cat 3,In-Franchise,Cat 3,1535584.5,22122 ERWIN ST UNIT F321 WOODLAND HILLS CA 91367,FB02,,no_change,"4500 CARLYLE CT, SANTA CLARA, CA, 95054"
006WR00000wkBV7YAM,Cotton Wood,Prospects,Brett Spivey,"6500 Cottonwood Circle, Dublin, CA, USA",Dublin,CA,94568,Cat 3,In-Franchise,Cat 3,1617463.8,22122 ERWIN ST UNIT F321 WOODLAND HILLS CA 91367,FB02,,no_change,"6500 COTTON WOOD CIR, DUBLIN, CA, 94568"
006WR00000wkBV8YAM,Campbell Run,Prospects,Brett Spivey,"13305 Northeast 171st Street, Woodinville, WA, USA",Woodinville,WA,98072,Cat 3,In-Franchise,Cat 3,5037041.4,8525 TOBIAS AVE UNIT 124 PANORAMA CITY CA 91402,FB03,,no_change,"13305 NE 171ST ST, WOODINVILLE, WA, 98072"
006WR00000wkBV9YAM,1413-15 E. 57th St,Prospects,Brett Spivey,"1413-15 East 57th Street, Chicago, IL, USA",Chicago,IL,60637,Cat 3,In-Franchise,Cat 3,2283160.9,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"1413 E 57TH ST, CHICAGO, IL, 60637"
006WR00000wkBVAYA2,1440-1450 E. 52nd Street,Prospects,Brett Spivey,"1440 East 52nd Street, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2283519.9,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"1440 E 52ND ST, CHICAGO, IL, 60615"
006WR00000wkBVBYA2,1515-1521 E. 54th Street,Prospects,Brett Spivey,"534 East 33rd Place, Chicago, IL, USA",Chicago,IL,60616,Cat 3,In-Franchise,Cat 3,2277674.0,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"534 E 33RD PL, CHICAGO, IL, 60616"
006WR00000wkBVCYA2,Cedar Park Apartments,Prospects,Chuck McNeely,"400 East Cypress Creek Road, Cedar Park, TX, USA",Cedar Park,TX,78613,Cat 3,In-Franchise,Cat 3,53430.9,468 PERRYVILLE LOOP LIBERTY HILL TX 78642,FDH06,,no_change,"400 E CYPRESS CREEK RD, CEDAR PARK, TX, 78613"
006WR00000wkBVDYA2,Asbury Park Apartments,Prospects,Chuck McNeely,"700 Industrial Boulevard, Temple, TX, USA",Temple,TX,76501,Cat 3,In-Franchise,Cat 3,78493.8,1160 JACKRABBIT RD NOLANVILLE TX 76513,FDH04,,no_change,"700 INDUSTRIAL BLVD, TEMPLE, TX, 76501"
006WR00000wkBVEYA2,Brazos Park Apartments,Prospects,Chuck McNeely,"1800 North Lake Brazos Parkway, Waco, TX, USA",Austin,TX,76704,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBVFYA2,Crystal Falls Crossing,Prospects,Chuck McNeely,"2702 South Bagdad Road, Leander, TX, USA",Austin,TX,78758,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBVGYA2,Clear Creek Meadows,Prospects,Chuck McNeely,"1202 South FM 116, Kempner, TX, USA",Kempner,TX,76539,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBVHYA2,Belle Oaks Apartments,Prospects,Chuck McNeely,"1100 Shady Ln, Belton, TX, USA",Belton,TX,76513,Cat 3,In-Franchise,Cat 3,41841.9,1160 JACKRABBIT RD NOLANVILLE TX 76513,FDH04,,no_change,"1100 SHADY LN, BELTON, TX, 76513"
006WR00000wkBVIYA2,Chappell Oaks Apartments,Prospects,Chuck McNeely,"200 Lake Rd, Belton, TX, USA",Belton,TX,76513,,In-Franchise,Cat 3,37926.8,1160 JACKRABBIT RD NOLANVILLE TX 76513,FDH04,,fill_blank,"200 LAKE RD, BELTON, TX, 76513"
006WR00000wkBVJYA2,Country Square,On Hold,Chuck McNeely,"724 East Avenue North, Belton, TX, USA",Belton,TX,76513,Cat 3,In-Franchise,Cat 3,39263.2,1160 JACKRABBIT RD NOLANVILLE TX 76513,FDH04,,no_change,"724 E AVE N, BELTON, TX, 76513"
006WR00000wkBn3YAE,Cove Village Apartments,Prospects,Chuck McNeely,"1102 Golf Course Road, Copperas Cove, TX, USA",Copperas Cove,TX,76522,Cat 3,In-Franchise,Cat 3,31602.4,4409 W STAN SCHLUETER LOOP KILLEEN TX 76549,FDH06,,no_change,"1102 GOLF COURSE RD, COPPERAS COVE, TX, 76522"
006WR00000wkBn4YAE,Brookview Village Apartments,Prospects,Chuck McNeely,"1000 Brookview Drive, Copperas Cove, TX, USA",Copperas Cove,TX,76522,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBn5YAE,Autumn Chase Apartments,Prospects,Chuck McNeely,"610 Parnell Drive, Temple, TX, USA",Temple,TX,76504,Cat 3,In-Franchise,Cat 3,66838.2,1160 JACKRABBIT RD NOLANVILLE TX 76513,FDH04,,no_change,"610 PARNELL DR, TEMPLE, TX, 76504"
006WR00000wkBn6YAE,Centerpoint Landing,On Hold,Chuck McNeely,"14301 Statler Boulevard, Fort Worth, TX, USA",Fort Worth,TX,76155,,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBn7YAE,Avana River Park Apartments,Prospects,Chuck McNeely,"5500 S Hulen St, Fort Worth, TX, USA",Fort Worth,TX,76116,,In-Franchise,Cat 3,62252.4,5500 BOAT CLUB RD FORT WORTH TX 76135,FDH06,,fill_blank,"5500 S HULEN ST, FORT WORTH, TX, 76132"
006WR00000wkBn8YAE,Fox Meadows Apartments,Prospects,Brett Spivey,"3644 South Timberline Road, Fort Collins, CO, USA",Fort Collins,CO,80525,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBn9YAE,500 Flats Apartments,Prospects,Chuck McNeely,"500 East Loop 820, Fort Worth, TX, USA",Fort Worth,TX,76112,,In-Franchise,Cat 3,30356.5,5921 RUFE SNOW DR WATAUGA TX 76148,FDH57,,fill_blank,"500 E LOOP 820, FORT WORTH, TX, 76112"
006WR00000wkBnAYAU,Solstice on the Park,Prospects,Brett Spivey,"5454 S Shore Dr, Chicago, IL, USA",Chicago,IL,60615,Cat 3,In-Franchise,Cat 3,2285875.9,415 LEAVENWORTH ST OMAHA NE 68102,FDH01,Y,no_change,"5454 S SHORE DR, CHICAGO, IL, 60615"
006WR00000wkBnBYAU,Butler Place Apartments,Prospects,Chuck McNeely,"1201 Luella Street Fort Worth, Texas",Fort Worth,TX,76102,,In-Franchise,Cat 3,39194.2,6364 SANDSHELL DR FORT WORTH TX 76137,FDH09,,fill_blank,"1201 LUELLA ST, FORT WORTH, TX, 76102"
006WR00000wkBnCYAU,Bear Creek at Hardwood,Prospects,Chuck McNeely,"1130 Bear Creek Parkway, Euless, TX, USA",Euless,TX,76039,Cat 3,In-Franchise,Cat 3,31698.6,525 COMMERCE ST SOUTHLAKE TX 76092,FDH04,,no_change,"1130 BEAR CREEK PKWY, EULESS, TX, 76039"
006WR00000wkBnDYAU,Bell City Line,Prospects,Chuck McNeely,"1230 CityLine Drive, Richardson, TX, USA",Richardson,TX,75082,Cat 3,In-Franchise,Cat 3,41912.8,4141 HORIZON NORTH PKWY UNIT 1822 DALLAS TX 75287,FB01,,no_change,"1230 CITYLINE DR, RICHARDSON, TX, 75082"
006WR00000wkBnEYAU,Belmond,Prospects,Chuck McNeely,"4699 Fossil Vista Dr, Haltom City, TX, USA",Haltom City,TX,76137,Cat 3,In-Franchise,Cat 3,7114.8,6161 HALTOM RD HALTOM CITY TX 76137,FDH57,,no_change,"4699 FOSSIL VISTA DR, HALTOM CITY, TX, 76137"
006WR00000wkBnFYAU,Bell Tower,Prospects,Chuck McNeely,"3506 South 5th Street, Temple, TX, USA",Temple,TX,76502,Cat 3,In-Franchise,Cat 3,70605.9,1160 JACKRABBIT RD NOLANVILLE TX 76513,FDH04,,no_change,"3506 S 5TH ST, TEMPLE, TX, 76502"
006WR00000wkBnGYAU,Cameron Creek,Prospects,Chuck McNeely,"5209 Bryant Irvin Road, Fort Worth, TX, USA",Fort Worth,TX,76132,,In-Franchise,Cat 3,60272.4,5500 BOAT CLUB RD FORT WORTH TX 76135,FDH06,,fill_blank,"5209 BRYANT IRVIN RD, FORT WORTH, TX, 76132"
006WR00000wkBnHYAU,Canopy Homes,Prospects,Chuck McNeely,"10449 Orchard Way, Fort Worth, TX, USA",Fort Worth,TX,76126,,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBnIYAU,Casa Place Apartments,Prospects,Chuck McNeely,"3303 Chapel Creek Dr, Dallas, TX",Dallas,TX,75220,Cat 3,In-Franchise,Cat 3,52883.1,4141 HORIZON NORTH PKWY UNIT 211 DALLAS TX 75287,FB01,,no_change,"3303 CHAPEL CREEK DR, DALLAS, TX, 75220"
006WR00000wkBnJYAU,Ash Lane,Prospects,Chuck McNeely,"601 E Ash Ln, Euless, TX, USA",Euless,TX,76039,Cat 3,In-Franchise,Cat 3,27974.0,525 COMMERCE ST SOUTHLAKE TX 76092,FDH04,,no_change,"601 W ASH LN, EULESS, TX, 76039"
006WR00000wkBnKYAU,Community Place Apartments,Prospects,Chuck McNeely,"3358 Clydedale Dr, Dallas, TX, USA",Dallas,TX,75220,Cat 3,In-Franchise,Cat 3,55743.1,4141 HORIZON NORTH PKWY UNIT 211 DALLAS TX 75287,FB01,,no_change,"3358 CLYDEDALE DR, DALLAS, TX, 75220"
006WR00000wkBnLYAU,AAA Properties dba Chateau Apartments,Prospects,Chuck McNeely,"108-112 East Josephine Street, Weatherford, TX, USA",Weatherford,TX,76086,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBnMYAU,Center Point Apartments,Prospects,Chuck McNeely,"2626 Frankford Rd, Dallas, TX, USA",Dallas,TX,75287,Cat 3,In-Franchise,Cat 3,10151.0,4141 HORIZON NORTH PKWY UNIT 411 DALLAS TX 75287,FB01,,no_change,"2626 FRANKFORD RD, DALLAS, TX, 75287"
006WR00000wkBnNYAU,Bridges at Deer Run,Prospects,Chuck McNeely,"3637 East Trinity Mills Road, Dallas, TX, USA",Dallas,TX,75287,Cat 3,In-Franchise,Cat 3,10573.0,4141 HORIZON NORTH PKWY UNIT 211 DALLAS TX 75287,FB01,,no_change,"3637 TRINITY MILLS RD, DALLAS, TX, 75287"
006WR00000wkBnOYAU,Clark Ridge Canyon,Prospects,Chuck McNeely,"8200 Clarksprings Drive, Dallas, TX, USA",Dallas,TX,75236,Cat 3,In-Franchise,Cat 3,109742.4,3317 E HWY 114 SOUTHLAKE TX 76092,FDH04,,no_change,"8200 CLARK SPRINGS DR, DALLAS, TX, 75236"
006WR00000wkBnPYAU,Chapel Brook Apartments,Prospects,Chuck McNeely,"9765 Webb Chapel Rd, Dallas, TX",Dallas,TX,75220,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBnQYAU,Cantera Apartment Homes,Prospects,Chuck McNeely,"1910 S Josey Ln, Carrollton, TX, USA",Carrollton,TX,75006,Cat 3,In-Franchise,Cat 3,23474.8,4141 HORIZON NORTH PKWY UNIT 316 DALLAS TX 75287,FB01,,no_change,"1910 N JOSEY LN, CARROLLTON, TX, 75006"
006WR00000wkBnRYAU,Copperfield Village AKA Morada Victoria East,Prospects,Chuck McNeely,"501 East Larkspur Street, Victoria, TX, USA",Victoria,TX,77904,Cat 3,In-Franchise,Cat 3,624214.9,605 KYRA LN TAYLOR TX 76574,FDH02,,no_change,"501 E LARKSPUR ST, VICTORIA, TX, 77904"
006WR00000wkBnSYAU,Cornell at Midtown,Prospects,Chuck McNeely,"13001 Cornell Drive, Dallas, TX, USA",Dallas,TX,75240,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBnTYAU,Chateau Apartments,Prospects,Chuck McNeely,"1505 East Belt Line Road, Carrollton, TX, USA",Carrollton,TX,75006,Cat 3,In-Franchise,Cat 3,28846.7,4141 HORIZON NORTH PKWY UNIT 316 DALLAS TX 75287,FB01,,no_change,"1505 E BELT LINE RD, CARROLLTON, TX, 75006"
006WR00000wkBnUYAU,Chapel Creek Apartments,Prospects,Chuck McNeely,"3410 Hidalgo Dr, Dallas, TX",Dallas,TX,75220,Cat 3,In-Franchise,Cat 3,53153.3,4141 HORIZON NORTH PKWY UNIT 211 DALLAS TX 75287,FB01,,no_change,"3410 HIDALGO DR, DALLAS, TX, 75220"
006WR00000wkBnVYAU,Bear Grounds,Prospects,Chuck McNeely,"1919 South 5th Street, Waco, TX, USA",Waco,TX,76706,Cat 3,In-Franchise,Cat 3,222712.6,288 WYATT EARP LOOP NOLANVILLE TX 76559,FDH05,,no_change,"1919 S 5TH ST, WACO, TX, 76706"
006WR00000wkBnWYAU,Country Club Apartments,Prospects,Chuck McNeely,"1705 Metrocrest Dr, Carrollton, TX, USA",Carrollton,TX,75006,Cat 3,In-Franchise,Cat 3,24253.8,4141 HORIZON NORTH PKWY UNIT 316 DALLAS TX 75287,FB01,,no_change,"1705 METROCREST DR, CARROLLTON, TX, 75006"
006WR00000wkBnXYAU,Chase Place,Prospects,Chuck McNeely,"9825 Webb Chapel Rd, Dallas, TX",Dallas,TX,75220,Cat 3,In-Franchise,,,,,,geocode_failed,No_Match
006WR00000wkBnYYAU,Bent Tree Trails Apartments,Prospects,Chuck McNeely,"16300 Ledgemont Ln, Addison, TX, USA",Addison,TX,75001,Cat 3,In-Franchise,Cat 3,15720.5,4141 HORIZON NORTH PKWY UNIT 1622 DALLAS TX 75287,FB01,,no_change,"16300 LEDGEMONT LN, ADDISON, TX, 75001"
006WR00000wkBnZYAU,2929 Wycliff,Prospects,Chuck McNeely,"2929 Wycliff Avenue, Dallas, TX, USA",Dallas,TX,75219,Cat 3,In-Franchise,Cat 3,74045.3,4141 HORIZON NORTH PKWY UNIT 1622 DALLAS TX 75287,FB01,,no_change,"2929 WYCLIFF AVE, DALLAS, TX, 75219"
006WR00000wkBnaYAE,Bella Vista Apartments,Prospects,Chuck McNeely,"1834 East Peters Colony Road, Carrollton, TX, USA",Carrollton,TX,75007,Cat 3,In-Franchise,Cat 3,14645.5,4141 HORIZON NORTH PKWY UNIT 411 DALLAS TX 75287,FB01,,no_change,"1834 PETERS COLONY RD E, CARROLLTON, TX, 75007"
006WR00000wkBnbYAE,Crest Oasis,Prospects,Chuck McNeely,"4701 American Blvd, Euless, TX, USA",Euless,TX,76040,Cat 3,In-Franchise,Cat 3,38960.7,525 COMMERCE ST SOUTHLAKE TX 76092,FDH04,,no_change,"4701 AMERICAN BLVD, EULESS, TX, 76040"
006WR00000wkBncYAE,Central Square at Frisco Square,Prospects,Chuck McNeely,"6235 Main Street, Frisco, TX, USA",Frisco,TX,75034,Cat 3,In-Franchise,Cat 3,48691.1,1980 E STATE HWY 121 BUSINESS UNIT 1124 LEWISVILLE TX 75056,FB02,,no_change,"6235 MAIN ST, FRISCO, TX, 75034"
006WR00000wkBndYAE,Abbey Glenn,Prospects,Chuck McNeely,"700 S 4th St, Waco, TX, USA",Waco,TX,76708,,In-Franchise,Cat 3,223736.4,288 WYATT EARP LOOP NOLANVILLE TX 76559,FDH05,,fill_blank,"700 S 4TH ST, WACO, TX, 76706"
